ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-062-01-03-02;BLACK;I25;224;2631.84;C+D;70;140;;;[DFTXSWE016-SAND-L] 16u (I25) 70d | [DFTXSWE016-SAND-M] 16u (I25) 70d | [DFTXSWE016-SAND-S] 16u (I25) 70d | [DFTXSWE016-NAVY-M] 16u (I25) 70d | [DFTXSWE016-NAVY-L] 16u (I25) 70d | [DFTXSWE016-NAVY-L] 16u (I25) 70d | [DFTXSWE016-NAVY-XL] 10u (I25) 70d | [DFTXSWE016-NAVY-M] 4u (I25) 70d | [DFTXSWE016-GREE-S] 16u (I25) 70d | [DFTXSWE016-BLAC-S] 16u (I25) 70d | [DFTXSWE016-BLAC-M] 16u (I25) 70d | [DFTXSWE014-SAND-L] 19u (I25) 70d;[DFTXSWE016-NAVY-S] 16u (I25) 70d | [DFTXSWE016-NAVY-XS] 6u (I25) 70d | [DFTXSWE016-NAVY-XS] 4u (I25) 70d | [DFTXSWE016-NAVY-S] 9u (I25) 70d | [DFTXHOD022-OFFW-L] 12u (I25) 70d
CLABD/Stock/EXTB2BBD/CLA-008-01-02-01;BLACK;I25;100;740.58;B+D;141;100;;[DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d | [DFSH370011-BROW-K-32] 2u (I25) 141d | [DFSH370011-BROW-K-33] 2u (I25) 141d | [DFSH370011-BROW-K-34] 2u (I25) 141d;;[DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d | [DFSH370011-BROW-K-35] 2u (I25) 141d | [DFSH370011-BROW-K-36] 2u (I25) 141d
CLABD/Stock/StorageBD/CLA-062-01-03-01;BLACK;I25;214;2347.84;D+C+B;70;140;;[DFTXSWE016-GREE-L] 6u (I25) 70d | [DFTXSWE016-GREE-L] 2u (I25) 70d;[DFTXSWE016-SAND-XL] 10u (I25) 70d | [DFTXSWE016-NAVY-M] 16u (I25) 70d | [DFTXSWE016-GREE-XS] 10u (I25) 70d | [DFTXSWE016-GREE-S] 2u (I25) 70d | [DFTXSWE016-GREE-M] 11u (I25) 70d | [DFTXSWE016-BLAC-XS] 10u (I25) 70d | [DFTXSWE016-BLAC-M] 6u (I25) 70d | [DFTXSWE016-BLAC-S] 9u (I25) 70d | [DFTXSWE016-BLAC-L] 5u (I25) 70d | [DFTXSWE016-BLAC-L] 4u (I25) 70d | [DFTXSWE016-BLAC-XL] 10u (I25) 70d | [DFTXSWE014-SAND-S] 18u (I25) 70d | [DFTXSWE014-SAND-M] 18u (I25) 70d | [DFTXSWE014-BROW-M] 18u (I25) 70d | [DFTXSWE014-ANTR-M] 17u (I25) 70d | [DFTXHOD022-ANTR-XS] 10u (I25) 70d | [DFTXHOD022-ANTR-M] 2u (I25) 70d;[DFTXSWE016-SAND-XS] 6u (I25) 70d | [DFTXHOD022-OFFW-L] 12u (I25) 70d | [DFTXHOD022-ANTR-S] 12u (I25) 70d
CLABD/Stock/EXTB2BBD/CLA-011-07-01-02;BLACK;V26;460;3277.45;B+C+D;311;210;;[DFSH401001-WSIL-41] 1u (V26) 176d | [DFSH401001-WSIL-42] 3u (V26) 176d | [DFSH401001-WSIL-43] 3u (V26) 176d | [DFSH401001-WSIL-41] 1u (V26) 176d | [DFSH401001-WSIL-42] 3u (V26) 176d | [DFSH401001-WSIL-43] 3u (V26) 176d | [DFSH401001-WSIL-38] 3u (V26) 176d | [DFSH401001-WSIL-39] 3u (V26) 176d | [DFSH401001-WSIL-40] 2u (V26) 176d | [DFSH401001-WSIL-41] 1u (V26) 176d | [DFSH401001-WSIL-38] 3u (V26) 176d | [DFSH401001-WSIL-39] 3u (V26) 176d | [DFSH401001-WSIL-40] 2u (V26) 176d | [DFSH401001-WSIL-41] 1u (V26) 176d | [DFSH401001-WSIL-38] 3u (V26) 176d | [DFSH401001-WSIL-39] 3u (V26) 176d | [DFSH401001-WSIL-40] 2u (V26) 176d | [DFSH401001-WSIL-41] 1u (V26) 176d;[DFSH401001-WSIL-44] 3u (V26) 176d | [DFSH401001-WSIL-45] 2u (V26) 176d | [DFSH401001-WSIL-44] 3u (V26) 176d | [DFSH401001-WSIL-45] 2u (V26) 176d | [DFSH401001-WSIL-36] 1u (V26) 176d | [DFSH401001-WSIL-37] 2u (V26) 176d | [DFSH401001-WSIL-36] 1u (V26) 176d | [DFSH401001-WSIL-37] 2u (V26) 176d | [DFSH401001-WSIL-36] 1u (V26) 176d | [DFSH401001-WSIL-37] 2u (V26) 176d | [DFACCA2505-KHAK] 25u (V26) 311d | [DFACCA2505-KHAK] 25u (V26) 311d | [DFACCA2504-NAVY] 25u (V26) 311d | [DFACCA2504-BLAC] 25u (V26) 311d | [DFACCA2503-NAVY] 25u (V26) 311d | [DFACCA2502-RED] 25u (V26) 311d | [DFACCA2502-RED] 25u (V26) 311d | [DFACCA2501-PINK] 25u (V26) 311d | [DFACCA2501-PINK] 25u (V26) 311d | [DFACCA2501-NAVY] 25u (V26) 311d | [DFACCA2501-NAVY] 25u (V26) 311d | [DFACCA2501-GREE] 25u (V26) 311d | [DFACCA2501-GREE] 25u (V26) 311d | [DFACCA2501-BEIG] 25u (V26) 311d | [DFACCA2501-BEIG] 25u (V26) 311d;[DFACCA2503-MULT] 25u (V26) 311d
CLABD/Stock/StorageBD/CLA-068-03-03-01;BLACK;I25;247;2599.00;B+C+D;70;160;;[DFTXSWE015-SAND-M] 17u (I25) 70d | [DFTXSWE015-BROW-M] 12u (I25) 70d | [DFTXSWE015-BROW-L] 16u (I25) 70d | [DFTXSWE015-BROW-S] 7u (I25) 70d | [DFTXSWE015-ANTR-M] 14u (I25) 70d | [DFTXSWE015-ANTR-L] 7u (I25) 70d;[DFTXSWE015-SAND-S] 9u (I25) 70d | [DFTXSWE015-SAND-L] 7u (I25) 70d | [DFTXSWE015-BROW-XL] 7u (I25) 70d | [DFTXSWE015-ANTR-XL] 16u (I25) 70d | [DFTXSWE015-ANTR-S] 9u (I25) 70d | [DFTXSWE014-BROW-S] 20u (I25) 70d | [DFTXSWE014-BROW-M] 18u (I25) 70d | [DFTXSWE014-BROW-XS] 9u (I25) 70d | [DFTXSWE014-BROW-L] 8u (I25) 70d | [DFTXSWE014-ANTR-S] 19u (I25) 70d | [DFTXSWE014-ANTR-M] 18u (I25) 70d | [DFTXHOD022-OFFW-M] 12u (I25) 70d;[DFTXHOD022-OFFW-XS] 10u (I25) 70d | [DFTXHOD022-ANTR-S] 12u (I25) 70d
CLABD/Stock/StorageBD/CLA-068-08-03-02;BLACK;I25;120;1087.75;D+C;153;100;;;[DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d;[DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d
CLABD/Stock/StorageBD/CLA-054-02-03-01;BLACK;I25;108;980.00;D+C;153;90;;;[DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d | [DFSH370019-BROW-36] 1u (I25) 153d | [DFSH370019-BROW-37] 2u (I25) 153d | [DFSH370019-BROW-38] 3u (I25) 153d | [DFSH370019-BROW-39] 3u (I25) 153d | [DFSH370019-BROW-41] 1u (I25) 153d;[DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d | [DFSH370019-BROW-40] 2u (I25) 153d
CLABD/Stock/EXTB2BBD/CLA-001-03-03-03;GENERIC;V24+V25;81;449.21;C+B+D;588;80;;[DFSH334001-KHAK-42] 2u (V24) 588d | [DFSH334001-KHAK-42] 3u (V24) 588d | [DFSH334001-KHAK-42] 3u (V24) 588d | [DFSH334001-KHAK-42] 3u (V24) 588d | [DFSH405003-GOLD-36] 1u (V25) 282d | [DFSH405003-GOLD-37] 2u (V25) 282d | [DFSH405003-GOLD-38] 2u (V25) 282d | [DFSH405003-GOLD-39] 2u (V25) 282d | [DFSH405003-GOLD-40] 1u (V25) 282d | [DFSH405003-GOLD-41] 1u (V25) 282d | [DFSH405002-ZEBR-36] 1u (V25) 282d | [DFSH405002-ZEBR-37] 2u (V25) 282d | [DFSH405002-ZEBR-38] 2u (V25) 282d | [DFSH405002-ZEBR-39] 2u (V25) 282d | [DFSH405002-ZEBR-40] 1u (V25) 282d | [DFSH405002-ZEBR-41] 1u (V25) 282d;[DFSH334001-KHAK-41] 2u (V24) 588d | [DFSH334001-KHAK-43] 2u (V24) 588d | [DFSH334001-KHAK-44] 2u (V24) 588d | [DFSH334001-KHAK-45] 1u (V24) 588d | [DFSH334001-KHAK-41] 3u (V24) 588d | [DFSH334001-KHAK-43] 3u (V24) 588d | [DFSH334001-KHAK-44] 2u (V24) 588d | [DFSH334001-KHAK-45] 1u (V24) 588d | [DFSH334001-KHAK-41] 3u (V24) 588d | [DFSH334001-KHAK-43] 3u (V24) 588d | [DFSH334001-KHAK-44] 2u (V24) 588d | [DFSH334001-KHAK-45] 1u (V24) 588d | [DFSH334001-KHAK-41] 3u (V24) 588d | [DFSH334001-KHAK-43] 3u (V24) 588d | [DFSH334001-KHAK-44] 2u (V24) 588d | [DFSH334001-KHAK-45] 1u (V24) 588d | [DFSH334001-KHAK-41] 1u (V24) 588d | [DFSH334001-KHAK-41] 1u (V24) 588d;[DFSH334001-KHAK-36] 1u (V24) 588d | [DFSH334001-KHAK-37] 2u (V24) 588d | [DFSH334001-KHAK-38] 2u (V24) 588d | [DFSH334001-KHAK-39] 2u (V24) 588d | [DFSH334001-KHAK-40] 1u (V24) 588d | [DFSH334001-KHAK-36] 1u (V24) 588d | [DFSH334001-KHAK-37] 2u (V24) 588d | [DFSH334001-KHAK-38] 2u (V24) 588d | [DFSH334001-KHAK-39] 2u (V24) 588d | [DFSH334001-KHAK-40] 1u (V24) 588d
CLABD/Stock/StorageBD/CLA-054-06-03-02;BLACK;V23+V24;328;4143.69;C+B+D;601;180;;[DFSW100001-BLAC-M] 25u (V24) 577d | [DFSW100001-BLAC-S] 25u (V24) 577d | [DFSW100001-BLAC-S] 25u (V24) 577d | [DFSW100001-BLUE-L] 25u (V24) 577d | [DFSW100001-BLUE-M] 12u (V24) 577d | [DFSW100001-BLUE-M] 25u (V24) 577d | [DFSW100001-BLUE-S] 25u (V24) 577d | [DFSW100001-BLUE-S] 25u (V24) 577d;[DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d | [DFACTOW002-WHIT] 14u (V23) 542d;[DFTXTSH013-BLAC-XS] 15u (V24) 601d
CLABD/Stock/EXTB2BBD/CLA-006-04-01-03;BLACK;I25;72;911.28;C+B+D+A;156;60;[DFSH375006-BLAC-37] 2u (I25) 153d | [DFSH375006-BLAC-38] 3u (I25) 153d | [DFSH375006-BLAC-39] 3u (I25) 153d | [DFSH375006-BLAC-40] 2u (I25) 153d;[DFSH387009-LEOP-39] 3u (I25) 156d | [DFSH387009-LEOP-40] 2u (I25) 156d | [DFSH387009-LEOP-39] 3u (I25) 156d | [DFSH387009-LEOP-40] 2u (I25) 156d | [DFSH387009-LEOP-39] 3u (I25) 156d | [DFSH387009-LEOP-40] 2u (I25) 156d | [DFSH387009-LEOP-39] 3u (I25) 156d | [DFSH387009-LEOP-40] 2u (I25) 156d | [DFSH375006-BLAC-36] 1u (I25) 153d | [DFSH375006-BLAC-41] 1u (I25) 153d;[DFSH387009-LEOP-36] 1u (I25) 156d | [DFSH387009-LEOP-37] 2u (I25) 156d | [DFSH387009-LEOP-38] 3u (I25) 156d | [DFSH387009-LEOP-36] 1u (I25) 156d | [DFSH387009-LEOP-37] 2u (I25) 156d | [DFSH387009-LEOP-38] 3u (I25) 156d | [DFSH387009-LEOP-36] 1u (I25) 156d | [DFSH387009-LEOP-37] 2u (I25) 156d | [DFSH387009-LEOP-38] 3u (I25) 156d | [DFSH387009-LEOP-36] 1u (I25) 156d | [DFSH387009-LEOP-37] 2u (I25) 156d | [DFSH387009-LEOP-38] 3u (I25) 156d | [DFSH387005-PETR-41] 1u (I25) 156d;[DFSH387009-LEOP-41] 1u (I25) 156d | [DFSH387009-LEOP-41] 1u (I25) 156d | [DFSH387009-LEOP-41] 1u (I25) 156d | [DFSH387009-LEOP-41] 1u (I25) 156d | [DFSH387005-PETR-36] 1u (I25) 156d | [DFSH387005-PETR-37] 2u (I25) 156d | [DFSH387005-PETR-38] 3u (I25) 156d | [DFSH387005-PETR-39] 3u (I25) 156d | [DFSH387005-PETR-40] 2u (I25) 156d
CLABD/Stock/StorageBD/CLA-072-12-02-02;BLACK;I25;84;761.01;D+C;153;70;;;[DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d;[DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d
CLABD/Stock/EXTB2BBD/CLA-031-17-02-03;GENERIC;I25+I23;291;0.00;A+D+B;286;10;[DFMEPLV005] 111u (I25) 286d;[DFMEPLV002-BLACK] 166u (I23) 190d;;[DFMEPLV025] 14u (I25) 196d
CLABD/Stock/StorageBD/CLA-054-02-03-02;BLACK;I25;108;979.38;D+C;153;90;;;[DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-TAUP-37] 2u (I25) 153d | [DFSH370019-TAUP-38] 3u (I25) 153d | [DFSH370019-TAUP-39] 3u (I25) 153d | [DFSH370019-TAUP-40] 2u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d | [DFSH370019-BLAC-36] 1u (I25) 153d | [DFSH370019-BLAC-37] 2u (I25) 153d | [DFSH370019-BLAC-38] 3u (I25) 153d | [DFSH370019-BLAC-39] 3u (I25) 153d | [DFSH370019-BLAC-40] 2u (I25) 153d | [DFSH370019-BLAC-41] 1u (I25) 153d;[DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d | [DFSH370019-TAUP-36] 1u (I25) 153d | [DFSH370019-TAUP-41] 1u (I25) 153d
CLABD/Stock/StorageBD/CLA-061-02-01-02;BLACK;I25;12;109.00;D;153;10;;;;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-061-03-03-02;BLACK;I25;72;653.99;D+C;153;60;;;[DFSH370019-BROW-39] 12u (I25) 153d | [DFSH370019-BROW-39] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-37] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-061-04-03-03;BLACK;I25;72;652.88;C+D;153;60;;;[DFSH370019-BROW-41] 12u (I25) 153d | [DFSH370019-BROW-39] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-38] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-061-05-02-03;BLACK;I25;72;654.11;D+C;153;60;;;[DFSH370019-BROW-39] 12u (I25) 153d | [DFSH370019-BROW-37] 12u (I25) 153d | [DFSH370019-BROW-36] 12u (I25) 153d | [DFSH370019-BLAC-41] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
CLABD/Stock/StorageBD/CLA-062-01-01-02;BLACK;I25;96;872.14;D+C;153;80;;;[DFSH370019-BROW-38] 12u (I25) 153d | [DFSH370019-BROW-37] 12u (I25) 153d | [DFSH370019-BROW-37] 12u (I25) 153d | [DFSH370019-BROW-36] 12u (I25) 153d | [DFSH370019-BLAC-39] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d | [DFSH370019-BLAC-38] 12u (I25) 153d;[DFSH370019-BROW-40] 12u (I25) 153d
