ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLABD/Stock/StorageBD/CLA-048-04-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-01-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-01-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-01-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-03-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-03-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-05-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-05-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-05-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-05-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-05-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-06-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-06-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-06-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-06-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-07-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-07-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-08-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-09-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-09-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-09-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-09-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-09-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-050-09-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-01-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-01-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-01-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-01-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-02-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-03-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-03-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-04-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-04-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-04-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-04-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-04-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-05-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-05-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-08-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-08-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-08-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-09-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-09-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-051-09-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-01-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-01-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-01-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-01-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-01-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-03-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-03-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-03-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-04-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-04-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-04-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-05-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-052-08-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-02-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-03-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-03-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-04-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-04-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-05-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-07-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-07-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-08-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-053-08-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-054-04-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-054-05-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-054-06-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-055-05-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-055-06-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-055-08-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-055-09-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-01-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-02-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-03-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-06-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-07-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-08-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-056-08-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-01-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-01-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-01-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-02-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-04-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-04-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-07-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-08-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-057-08-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-058-02-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-058-04-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-058-07-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-01-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-01-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-01-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-02-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-08-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-09-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-09-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-059-09-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-060-01-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-060-02-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-060-05-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-01-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-02-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-02-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-03-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-03-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-04-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-061-05-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-01-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-02-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-02-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-03-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-03-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-04-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-06-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-06-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-08-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-062-08-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-063-02-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-063-02-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-063-02-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-063-03-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-063-08-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-064-01-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-064-03-01-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-064-06-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-064-07-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-05-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-06-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-06-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-07-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-07-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-07-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-07-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-07-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-065-09-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-066-03-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-066-03-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-066-06-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-066-08-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-066-08-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-067-04-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-067-08-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-067-09-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-067-09-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-067-09-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-067-09-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-068-02-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-068-04-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-069-01-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-069-07-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-069-08-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-02-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-03-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-03-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-04-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-04-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-05-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-05-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-06-02-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-07-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-070-07-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-04-02-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-04-02-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-05-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-05-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-07-01-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-07-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-071-09-03-01;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-072-02-01-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-072-02-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-072-06-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-072-08-03-03;BLACK;;0;0.00;;-Infinity;0;;;;
CLABD/Stock/StorageBD/CLA-072-09-03-02;BLACK;;0;0.00;;-Infinity;0;;;;
